GEOID,county,state,tract,medincome,rent,pnewh,medhval,pwht,pblk,pasn,phsp,region
06085508602,Santa Clara County,California,Census Tract 5086.02,111038,1983,20.631881282910484,848500,42.2419252691577,2.4276968545492923,32.003377665188935,19.59045809584125,Bay Area
06085508703,Santa Clara County,California,Census Tract 5087.03,114087,2013,11.688311688311687,758800,27.85458269329237,2.31694828469022,52.67537122375832,13.044034818228367,Bay Area
06085508704,Santa Clara County,California,Census Tract 5087.04,104886,2119,23.183268344558662,678300,24.627667741440195,2.717641639797328,47.93489943190542,22.46276677414402,Bay Area
06085508800,Santa Clara County,California,Census Tract 5088,117273,1895,1.7161716171617158,682100,25.799629923341268,2.484800422944752,34.258524980174464,34.337827121332275,Bay Area
06085508900,Santa Clara County,California,Census Tract 5089,82652,1696,1.957494407158836,607000,22.318840579710145,2.2028985507246372,31.14975845410628,39.18840579710145,Bay Area
06085509000,Santa Clara County,California,Census Tract 5090,78138,1660,4.149377593360995,612800,23.0867199259002,2.222994095171934,18.17760796572884,51.76565937246729,Bay Area
06085509102,Santa Clara County,California,Census Tract 5091.02,126094,2258,2.08244793880153,645600,25.809111523397238,1.8346732632446918,59.94640280354566,8.080808080808081,Bay Area
06085509105,Santa Clara County,California,Census Tract 5091.05,107724,2099,10.006176652254478,756300,32.73206604689885,2.2478146246704593,40.09990287220758,22.38101845428056,Bay Area
06085509106,Santa Clara County,California,Census Tract 5091.06,98375,1722,6.165158371040724,985200,34.43693168570762,2.6812776871065513,35.71928188388902,24.27139193285148,Bay Area
06085509107,Santa Clara County,California,Census Tract 5091.07,104167,1937,0.436046511627907,814412.095890411,30.238290879211178,1.211996713229252,45.99424815119145,21.507806080525878,Bay Area
06085509108,Santa Clara County,California,Census Tract 5091.08,87153,1715,6.280667320902846,760700,38.55340243352862,0.67598017124831,33.93420459666516,23.45651194231636,Bay Area
06085509109,Santa Clara County,California,Census Tract 5091.09,146037,2401,12.141393442622952,873900,45.79621985661525,0,34.8251140560504,13.96915055398653,Bay Area
06085509201,Santa Clara County,California,Census Tract 5092.01,104375,2127,3.990877993158494,657800,51.171548117154806,1.924686192468619,24.97907949790795,15.794979079497908,Bay Area
06085509202,Santa Clara County,California,Census Tract 5092.02,114696,1836,3.886554621848739,889400,43.75404530744337,2.243797195253506,30.010787486515646,20.15102481121899,Bay Area
06085509302,Santa Clara County,California,Census Tract 5093.02,121071,1874,0,1072400,62.15538847117794,2.19298245614035,18.389724310776945,11.81077694235589,Bay Area
06085509303,Santa Clara County,California,Census Tract 5093.03,62152,1488,9.204368174726987,820300,45.847851335656216,3.106852497096399,24.041811846689896,22.38675958188153,Bay Area
06085509304,Santa Clara County,California,Census Tract 5093.04,112863,2014,21.048901488306164,704600,36.999703528016596,2.282834272161281,23.332345093388675,28.787429587903944,Bay Area
06085509401,Santa Clara County,California,Census Tract 5094.01,90825,1782,14.84079870480302,970200,43.820224719101134,4.200107009095773,42.00107009095773,6.821829855537722,Bay Area
06085509403,Santa Clara County,California,Census Tract 5094.03,84091,1843,5.196629213483146,552300,36.114993012577365,1.776801756837692,22.918746256737872,37.19305250549011,Bay Area
06085509404,Santa Clara County,California,Census Tract 5094.04,110552,1959,14.432989690721648,731300,32.139331547031446,2.157664645325059,29.459878719503596,32.816245945564795,Bay Area
06085509500,Santa Clara County,California,Census Tract 5095,86228,1779,3.5925612848689767,865500,35.48687395270899,2.196983801899087,23.366226028672504,34.31390802457643,Bay Area
06085509600,Santa Clara County,California,Census Tract 5096,131375,2337,16.2621359223301,1252800,57.919482809285924,1.616220981486923,27.03496914487217,8.257419923596826,Bay Area
06085509700,Santa Clara County,California,Census Tract 5097,114500,2173,4.40771349862259,1087100,55.49755301794453,0.848287112561174,18.36867862969005,20.587275693311586,Bay Area
06085509801,Santa Clara County,California,Census Tract 5098.01,134000,1490,6.693086745926904,1246700,55.960556435992245,0,26.888536714210247,11.287198450431415,Bay Area
06085509802,Santa Clara County,California,Census Tract 5098.02,164813,1684,5.989583333333333,1210500,47.3353194306521,4.667328699106256,30.28798411122145,10.7911287653095,Bay Area
06085509901,Santa Clara County,California,Census Tract 5099.01,182614,2723,0.848656294200848,1751900,67.0569451836083,0,23.203831825439064,3.246407663650878,Bay Area
06085509902,Santa Clara County,California,Census Tract 5099.02,138594,1716,4.16444207154298,1625000,59.63169873784398,0.517277053589902,24.14649286157666,10.076557003931304,Bay Area
06085510001,Santa Clara County,California,Census Tract 5100.01,178029,2983,4.86409155937053,1824000,58.79315908357534,0.48402710551790895,30.348499515972893,3.4849951597289452,Bay Area
06085510002,Santa Clara County,California,Census Tract 5100.02,203906,3092,5.580693815987934,1788800,59.21875,0.234375,30.833333333333336,4.791666666666667,Bay Area
06085510100,Santa Clara County,California,Census Tract 5101,153583,3501,4.66786355475763,1993900,68.35016835016835,0,22.02020202020202,4.6127946127946124,Bay Area
06085510200,Santa Clara County,California,Census Tract 5102,231333,2725,9.833887043189367,2000001,68.06258628624022,0.552231937413713,21.744132535664974,3.06028531983433,Bay Area
06085510300,Santa Clara County,California,Census Tract 5103,184706,2487,8.482142857142858,2000001,70.92099111734456,0,22.978027115474518,2.384291725105189,Bay Area
06085510400,Santa Clara County,California,Census Tract 5104,208239,2306,8.818770226537216,2000001,59.59258133171177,0.060808756460930376,28.032836728488903,2.7972027972027966,Bay Area
06085510500,Santa Clara County,California,Census Tract 5105,160875,2579,14.407630522088352,2000001,64.4915932746197,0.10008006405124001,27.44195356285028,2.542033626901521,Bay Area
06085510600,Santa Clara County,California,Census Tract 5106,121292,2190,5.404307192198293,1378500,46.4503351614869,0,32.63254113345521,18.312004875076177,Bay Area
06085510700,Santa Clara County,California,Census Tract 5107,108583,1889,12.91248206599713,1173900,46.40561075394506,2.552113773621664,42.236508864211956,6.234171050068186,Bay Area
06085510801,Santa Clara County,California,Census Tract 5108.01,173313,2016,31.379310344827587,1487400,51.04364326375711,0,41.83198205968605,5.606348111091944,Bay Area
06085510802,Santa Clara County,California,Census Tract 5108.02,175417,1872,1.388888888888888,1857700,58.47639484978541,2.199570815450643,26.07296137339056,6.276824034334765,Bay Area
06085510803,Santa Clara County,California,Census Tract 5108.03,118194,1741,3.122043519394513,1678400,47.04412989175687,0,39.38384679433805,10.116569525395503,Bay Area
06085510900,Santa Clara County,California,Census Tract 5109,122151,2325,2.6679371129109097,1695400,54.73665288513392,0.862843789322308,35.44849901132483,3.990652525615675,Bay Area
06085511000,Santa Clara County,California,Census Tract 5110,164911,2562,8.916433426629348,1607900,49.27344782034346,0.293556436224864,40.099809188316456,5.313371495670042,Bay Area
06085511100,Santa Clara County,California,Census Tract 5111,205938,2945,7.704239917269907,2000001,55.340154370849035,0.861604738826063,33.153832346077905,6.426135343744391,Bay Area
06085511200,Santa Clara County,California,Census Tract 5112,240156,3207,6.2879205736348585,2000001,69.23685251087386,1.7002767892447601,20.14630288651641,3.954132068011071,Bay Area
06085511301,Santa Clara County,California,Census Tract 5113.01,99219,2319,15.050883770755222,1939000,71.21913580246914,2.4176954732510287,11.54835390946502,5.889917695473251,Bay Area
06085511302,Santa Clara County,California,Census Tract 5113.02,81029,1706,2.518579686209744,1412500,60.83714216983401,0.264613904257878,27.159008900649507,8.299254269906182,Bay Area
06085511400,Santa Clara County,California,Census Tract 5114,191528,2323,10.5,2000001,60.28547439126785,3.050657710607332,22.614049818080044,7.304785894206549,Bay Area
06085511500,Santa Clara County,California,Census Tract 5115,148750,2377,4.75445730372224,1415900,62.532363457033654,1.4548144495130069,18.764640611515222,7.952163728270251,Bay Area
06085511608,Santa Clara County,California,Census Tract 5116.08,35078,1556,4.081632653061225,814412.095890411,42.281879194630875,6.008309364014062,23.42601470118249,19.399169063598592,Bay Area
06085511609,Santa Clara County,California,Census Tract 5116.09,100977,2807,46.1959496442255,1563300,67.46724890829694,1.590767311291328,21.17903930131004,7.01809107922645,Bay Area
06085511701,Santa Clara County,California,Census Tract 5117.01,248750,2351,12.552301255230125,2000001,62.52011956771671,1.310646125546102,27.08668659461945,6.530236836054265,Bay Area
06085511702,Santa Clara County,California,Census Tract 5117.02,213229,2750,10.396039603960396,2000001,69.7724039829303,0.177809388335704,22.226173541963014,4.4452347083926025,Bay Area
06085511704,Santa Clara County,California,Census Tract 5117.04,225905,1681,12.074468085106382,2000001,61.12189859762675,0,32.68608414239482,2.286947141316073,Bay Area
06085511705,Santa Clara County,California,Census Tract 5117.05,188750,1607,12.947658402203857,2000001,58.40071877807726,1.347708894878706,30.18867924528302,4.222821203953279,Bay Area
06085511707,Santa Clara County,California,Census Tract 5117.07,134844,2865,18.099547511312217,1970200,63.7315048718874,0,25.08119812342115,8.155900396968603,Bay Area
06085511800,Santa Clara County,California,Census Tract 5118,134750,1567,4.976851851851852,863500,86.01146253449375,0.25472298874973404,2.801952876247081,4.6699214604118024,Bay Area
06085511905,Santa Clara County,California,Census Tract 5119.05,135972,2083,1.975540921919097,980000,49.685732243871776,0,38.40351979886863,9.805153991200504,Bay Area
06085511907,Santa Clara County,California,Census Tract 5119.07,141161,3000,0.8928571428571419,943900,46.04777148485595,1.994582615119428,40.65501108101453,10.096035459246492,Bay Area
06085511909,Santa Clara County,California,Census Tract 5119.09,201731,3239,10.27798098024872,1191700,47.84015934271132,0,44.55371592182248,2.912983941242375,Bay Area
06085511910,Santa Clara County,California,Census Tract 5119.10,198068,3429,0,1266600,69.55177743431221,2.565687789799072,22.47295208655332,1.60741885625966,Bay Area
06085511911,Santa Clara County,California,Census Tract 5119.11,119402,1216,2.641118591403418,1002400,58.72503530361105,7.665926971958846,21.585636473673592,4.841638087552955,Bay Area
06085511912,Santa Clara County,California,Census Tract 5119.12,163846,2569,0.97254004576659,1091800,42.53773057574064,1.267002049562139,44.12148313769331,5.4592882429662755,Bay Area
06085511913,Santa Clara County,California,Census Tract 5119.13,164375,3501,0.759144237405107,960300,63.5275155422519,0.161178908588533,18.996085655077135,14.943587381994014,Bay Area
06085511914,Santa Clara County,California,Census Tract 5119.14,138676,2557,0,951600,64.00764685436219,0.556134862704205,21.0809871393813,7.64685436218283,Bay Area
06085511915,Santa Clara County,California,Census Tract 5119.15,50781,1338,0.691775557263643,669400,35.97063621533442,10.630777596519849,10.22294725394236,37.35725938009788,Bay Area
06085511916,Santa Clara County,California,Census Tract 5119.16,116250,1319,0,835700,55.23669878508588,2.073732718894009,23.125261834939256,14.160033514872225,Bay Area
06085512001,Santa Clara County,California,Census Tract 5120.01,154322,2613,16.389548693586693,684800,24.627976190476193,1.9345238095238089,47.87202380952381,20.40178571428571,Bay Area
06085512005,Santa Clara County,California,Census Tract 5120.05,114669,2366,0.76680198466396,691000,52.356726021247944,1.6758940595540919,16.010773604668564,25.66212778692204,Bay Area
06085512017,Santa Clara County,California,Census Tract 5120.17,78792,1492,9.20409070698088,508200,12.040793946704682,4.364513652812808,33.00800526373506,48.36056585151881,Bay Area
06085512019,Santa Clara County,California,Census Tract 5120.19,102595,2026,0,654600,34.9510603588907,7.3001631321370315,28.181076672104403,25.387438825448616,Bay Area
06085512020,Santa Clara County,California,Census Tract 5120.20,85123,1809,19.941024695908588,611000,24.88479262672811,1.1520737327188941,37.02900515044727,34.07427487123882,Bay Area
06085512021,Santa Clara County,California,Census Tract 5120.21,91189,2337,3.875968992248062,534700,38.43531894173024,1.899042363252718,30.30352215549424,25.044635611102095,Bay Area
06085512022,Santa Clara County,California,Census Tract 5120.22,64231,1634,15.233160621761657,123300,24.755196701597665,4.758632537364714,27.50386531523793,40.33671190517094,Bay Area
06085512023,Santa Clara County,California,Census Tract 5120.23,78100,1863,3.8666022232962782,316200,22.779672024679332,11.462899821399578,14.369215781782756,46.61471018022406,Bay Area
06085512024,Santa Clara County,California,Census Tract 5120.24,90795,1434,15.684029765311964,631900,37.76371308016878,8.291139240506329,18.29113924050633,27.13080168776371,Bay Area
06085512025,Santa Clara County,California,Census Tract 5120.25,105491,2394,11.677479147358666,732900,50.45298344267416,4.71727585129647,24.52358637925648,18.494220556076225,Bay Area
06085512026,Santa Clara County,California,Census Tract 5120.26,82692,1975,1.956521739130435,501500,25.163070747616658,3.712995484194681,24.535875564475663,41.04365278474661,Bay Area
06085512027,Santa Clara County,California,Census Tract 5120.27,77455,1822,11.421628189550425,648700,39.85216473072862,4.0126715945089755,24.456177402323128,27.961985216473074,Bay Area
06085512029,Santa Clara County,California,Census Tract 5120.29,116699,2116,10.078740157480317,601300,48.72737171634681,1.823873689941473,17.680685994283383,24.92173676330475,Bay Area
06085512030,Santa Clara County,California,Census Tract 5120.30,135078,2750,1.812688821752266,685400,49.37044400265076,2.849569251159708,20.543406229290927,22.266401590457257,Bay Area
