IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,Y,X
186007017,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,11/29/17 0:00,5:00:00,NORTHERN,NONE,2100 Block of CALIFORNIA ST,37.78937288,-122.429733
176093048,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,4/8/17 0:00,13:00:00,SOUTHERN,NONE,800 Block of BRYANT ST,37.77542071,-122.4034048
170447675,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,5/31/17 0:00,16:45:00,CENTRAL,NONE,400 Block of STOCKTON ST,37.7899181,-122.4069776
171033312,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,12/22/17 0:00,10:00:00,NORTHERN,NONE,POST ST / VANNESS AV,37.78661816,-122.4215723
171033544,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,12/22/17 0:00,14:15:00,NORTHERN,NONE,WILLOW ST / POLK ST,37.78356805,-122.4192748
170449148,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,6/1/17 0:00,12:00:00,CENTRAL,NONE,800 Block of CHESTNUT ST,37.80329385,-122.4173578
170866382,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,10/23/17 0:00,0:30:00,BAYVIEW,NONE,1000 Block of MARIN ST,37.74908948,-122.3869571
186055226,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,11/18/17 0:00,3:00:00,PARK,NONE,100 Block of JOHNFKENNEDY DR,37.77113324,-122.4575076
170453127,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,6/2/17 0:00,14:10:00,SOUTHERN,NONE,100 Block of 9TH ST,37.77556873,-122.4139805
170867982,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,10/23/17 0:00,18:05:00,CENTRAL,NONE,BAY ST / KEARNY ST,37.80642673,-122.4071493
170092480,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,2/2/17 0:00,11:40:00,NORTHERN,NONE,1600 Block of GEARY BL,37.78489667,-122.4296293
170454705,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,6/3/17 0:00,11:30:00,SOUTHERN,NONE,800 Block of BRYANT ST,37.77542071,-122.4034048
171034047,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,12/21/17 0:00,16:50:00,MISSION,NONE,20TH ST / CHURCH ST,37.75808998,-122.4280517
170260518,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,3/30/17 0:00,0:01:00,BAYVIEW,NONE,300 Block of TEXAS ST,37.7619818,-122.3955675
170454943,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,6/3/17 0:00,16:00:00,SOUTHERN,NONE,800 Block of BRYANT ST,37.77542071,-122.4034048
170455496,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,6/3/17 0:00,18:30:00,SOUTHERN,NONE,800 Block of BRYANT ST,37.77542071,-122.4034048
170093002,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,2/2/17 0:00,5:40:00,SOUTHERN,NONE,900 Block of FOLSOM ST,37.77899407,-122.4050943
170456375,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,6/4/17 0:00,8:00:00,CENTRAL,NONE,VANNESS AV / NORTHPOINT ST,37.80507699,-122.4253009
170456513,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,6/4/17 0:00,10:15:00,CENTRAL,"ARREST, BOOKED",400 Block of STOCKTON ST,37.7899181,-122.4069776
171010439,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,12/14/17 0:00,11:18:00,SOUTHERN,NONE,800 Block of BRYANT ST,37.77542071,-122.4034048
170106752,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,2/7/17 0:00,9:00:00,NORTHERN,NONE,FELL ST / VANNESS AV,37.7763701,-122.4195075
170106815,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,2/6/17 0:00,19:00:00,INGLESIDE,NONE,200 Block of STAPLES AV,37.72913271,-122.4477291
176095254,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,4/11/17 0:00,21:10:00,CENTRAL,NONE,LEAVENWORTH ST / CHESTNUT ST,37.80313603,-122.4181535
176095260,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,4/12/17 0:00,1:01:00,SOUTHERN,NONE,BEALE ST / MARKET ST,37.79240473,-122.3973878
176095298,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,4/12/17 0:00,20:00:00,CENTRAL,NONE,JONES ST / NORTHPOINT ST,37.80614209,-122.4170818
176095301,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,4/11/17 0:00,21:00:00,CENTRAL,NONE,NORTHPOINT ST / MASON ST,37.80655265,-122.4137895
176095317,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,4/12/17 0:00,9:05:00,CENTRAL,NONE,BEACH ST / MASON ST,37.80748077,-122.4139796
170460398,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,6/5/17 0:00,14:00:00,NORTHERN,NONE,LOMBARD ST / FRANKLIN ST,37.80109604,-122.4261843
170460592,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,6/5/17 0:00,13:45:00,PARK,NONE,COLE ST / HAIGHT ST,37.76952623,-122.4507099
170556947,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,7/9/17 0:00,13:12:00,CENTRAL,NONE,2100 Block of LEAVENWORTH ST,37.80082275,-122.4176267
170461170,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,6/3/17 0:00,22:00:00,INGLESIDE,NONE,BADEN ST / SAN JOSE AV,37.72958969,-122.4389816
176173292,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,6/9/17 0:00,23:00:00,SOUTHERN,NONE,1200 Block of MARKET ST,37.77802457,-122.4154442
171011170,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,12/14/17 0:00,14:30:00,SOUTHERN,NONE,BRYANT ST / 2ND ST,37.78307912,-122.3936227
171011192,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,12/14/17 0:00,15:30:00,RICHMOND,NONE,1000 Block of POINTLOBOS AV,37.77846922,-122.5136421
170024499,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,1/9/17 0:00,20:00:00,BAYVIEW,NONE,22ND ST / ILLINOIS ST,37.75800217,-122.3873163
170107324,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,2/7/17 0:00,11:00:00,NORTHERN,NONE,3600 Block of LYON ST,37.80427189,-122.4482784
170261908,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,3/30/17 0:00,18:00:00,MISSION,NONE,16TH ST / CAPP ST,37.76510988,-122.418701
171035493,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,12/23/17 0:00,9:00:00,NORTHERN,NONE,2200 Block of FILLMORE ST,37.79027379,-122.4341852
170558244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,7/9/17 0:00,19:50:00,MISSION,NONE,2000 Block of MARKET ST,37.76924706,-122.4269556
171035813,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,12/22/17 0:00,23:00:00,NORTHERN,NONE,500 Block of TURK ST,37.78232634,-122.4181929
170463483,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,6/6/17 0:00,17:19:00,SOUTHERN,NONE,NORFOLK ST / HARRISON ST,37.77038997,-122.4127539
176276341,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,10/23/17 0:00,11:00:00,TENDERLOIN,NONE,100 Block of OFARRELL ST,37.78645626,-122.4072224
171036441,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,12/23/17 0:00,15:14:00,TENDERLOIN,NONE,100 Block of ELLIS ST,37.78538311,-122.408269
170875515,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,10/26/17 0:00,10:30:00,SOUTHERN,NONE,9TH ST / MINNA ST,37.77580026,-122.4141772
170466396,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,6/7/17 0:00,0:01:00,BAYVIEW,NONE,200 Block of RANKIN ST,37.74544306,-122.3919618
170331410,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,4/22/17 0:00,16:30:00,NORTHERN,NONE,0 Block of OAK ST,37.77537966,-122.4201887
170466960,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,6/7/17 0:00,10:30:00,CENTRAL,NONE,2200 Block of STOCKTON ST,37.80651288,-122.4103376
171037182,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,12/23/17 0:00,19:00:00,CENTRAL,NONE,STOCKTON ST / NORTHPOINT ST,37.80696307,-122.4105006
186057498,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,3/11/17 0:00,18:30:00,NORTHERN,NONE,GOLDEN GATE AV / GOUGH ST,37.78061115,-122.4237322
170469823,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,6/7/17 0:00,20:00:00,TARAVAL,NONE,200 Block of BRIGHTON AV,37.72277778,-122.4552006
170877367,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,10/26/17 0:00,19:30:00,CENTRAL,NONE,THE EMBARCADERONORTH ST / BEACH ST,37.80810996,-122.4090552
170471163,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,6/9/17 0:00,10:31:00,CENTRAL,NONE,0 Block of BAY ST,37.80656886,-122.4064296
186057987,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,11/15/17 0:00,6:00:00,NORTHERN,NONE,TURK ST / VANNESS AV,37.78196082,-122.4206419
170471367,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,6/9/17 0:00,11:10:00,NORTHERN,NONE,800 Block of STEINER ST,37.77703797,-122.4330571
170471420,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,6/9/17 0:00,11:30:00,TENDERLOIN,NONE,0 Block of HYDE ST,37.77925652,-122.414949
186058430,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,11/18/17 0:00,14:00:00,SOUTHERN,NONE,800 Block of BRYANT ST,37.77542071,-122.4034048
170116579,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,2/10/17 0:00,11:21:00,CENTRAL,NONE,HYDE ST / LOMBARD ST,37.80199424,-122.4196161
176098311,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,4/8/17 0:00,20:30:00,SOUTHERN,NONE,800 Block of MISSION ST,37.78351007,-122.4053955
170472315,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,6/9/17 0:00,17:30:00,TARAVAL,NONE,LINCOLN WY / GREAT HY,37.76400006,-122.51034
176098327,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,4/10/17 0:00,7:30:00,SOUTHERN,NONE,8TH ST / BRANNAN ST,37.77129699,-122.4054272
171013223,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,12/15/17 0:00,9:00:00,NORTHERN,NONE,1800 Block of SUTTER ST,37.78645623,-122.4307915
171013245,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,12/15/17 0:00,10:30:00,TENDERLOIN,NONE,EDDY ST / LEAVENWORTH ST,37.78372403,-122.414243
171038867,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,12/24/17 0:00,17:50:00,BAYVIEW,NONE,200 Block of BAY SHORE BL,37.74421808,-122.4043041
176093850,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,4/11/17 0:00,21:30:00,NORTHERN,NONE,GEARY BL / WEBSTER ST,37.78456812,-122.4312069
176093866,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,4/11/17 0:00,21:15:00,NORTHERN,NONE,2100 Block of LOMBARD ST,37.79961997,-122.4368633
176093872,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,4/11/17 0:00,20:00:00,NORTHERN,NONE,CALIFORNIA ST / FILLMORE ST,37.78890624,-122.4338431
176093888,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,4/11/17 0:00,20:00:00,NORTHERN,NONE,STEINER ST / UNION ST,37.79687864,-122.4371386
171038964,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,12/24/17 0:00,18:30:00,CENTRAL,NONE,200 Block of POST ST,37.78864912,-122.4060218
176052486,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,2/23/17 0:00,16:30:00,CENTRAL,NONE,1300 Block of COLUMBUS AV,37.80615159,-122.4185371
176094347,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,4/11/17 0:00,22:00:00,MISSION,NONE,300 Block of CUMBERLAND ST,37.75864378,-122.4312922
176094450,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,4/9/17 0:00,12:00:00,BAYVIEW,NONE,400 Block of TEXAS ST,37.76071335,-122.3953064
176094466,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,4/9/17 0:00,14:30:00,BAYVIEW,NONE,CARGO WY / JENNINGS ST,37.74019357,-122.3768501
170880843,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,10/28/17 0:00,8:20:00,SOUTHERN,NONE,16TH ST / KANSAS ST,37.76601601,-122.4036446
186058979,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,9/11/17 0:00,17:15:00,RICHMOND,NONE,2400 Block of CLEMENT ST,37.7820544,-122.4854242
170109740,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,1/10/17 0:00,18:00:00,CENTRAL,NONE,POST ST / TAYLOR ST,37.78787188,-122.411702
176099137,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,4/16/17 0:00,2:05:00,MISSION,NONE,0 Block of LIBERTY ST,37.75757972,-122.4222962
176126423,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,5/17/17 0:00,12:30:00,NORTHERN,NONE,GEARY BL / WEBSTER ST,37.78456812,-122.4312069
170883126,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,10/28/17 0:00,23:00:00,MISSION,NONE,100 Block of UTAH ST,37.76777048,-122.4066676
170560885,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,7/10/17 0:00,19:30:00,NORTHERN,NONE,BAKER ST / NORTHPOINT ST,37.80235195,-122.4467256
176100217,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,4/16/17 0:00,15:40:00,NORTHERN,NONE,VANNESS AV / FRANCISCO ST,37.80320427,-122.4249235
186059579,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,11/17/17 0:00,23:00:00,MISSION,NONE,21ST ST / FOLSOM ST,37.7572993,-122.4145447
170480352,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,6/12/17 0:00,17:30:00,RICHMOND,NONE,1300 Block of JOHNFKENNEDY DR,37.77076633,-122.4918412
171014685,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,12/15/17 0:00,17:00:00,MISSION,NONE,14TH ST / VALENCIA ST,37.76814038,-122.4222016
171014691,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,12/15/17 0:00,19:08:00,TENDERLOIN,NONE,0 Block of MASON ST,37.78379987,-122.4092684
170480603,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,6/12/17 0:00,18:00:00,CENTRAL,NONE,1000 Block of FRONT ST,37.8013099,-122.4003221
186059820,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,3/12/17 0:00,16:00:00,CENTRAL,NONE,400 Block of BEACH ST,37.80711797,-122.4164436
170885144,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,10/29/17 0:00,17:00:00,CENTRAL,NONE,GRANT AV / BEACH ST,37.80810996,-122.4090552
170885285,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,10/29/17 0:00,18:00:00,CENTRAL,NONE,BAY ST / KEARNY ST,37.80642673,-122.4071493
170483760,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,6/13/17 0:00,19:50:00,RICHMOND,NONE,1000 Block of POINTLOBOS AV,37.77846922,-122.5136421
170333795,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,4/23/17 0:00,18:25:00,CENTRAL,NONE,800 Block of GREENWICH ST,37.80189641,-122.4132706
176222554,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,8/27/17 0:00,0:10:00,SOUTHERN,NONE,10TH ST / HOWARD ST,37.77404184,-122.4143706
170886603,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,10/29/17 0:00,20:30:00,CENTRAL,NONE,2500 Block of MASON ST,37.80703621,-122.4138143
170489194,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,6/15/17 0:00,19:30:00,CENTRAL,NONE,BATTERY ST / THE EMBARCADERONORTH ST,37.80425681,-122.402039
170266209,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,3/31/17 0:00,22:00:00,SOUTHERN,NONE,HARRISON ST / 11TH ST,37.77063059,-122.4124833
170266221,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,3/31/17 0:00,10:00:00,RICHMOND,NONE,500 Block of JOHNFKENNEDY DR,37.77254054,-122.4662047
171016211,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,12/16/17 0:00,13:25:00,MISSION,NONE,14TH ST / VALENCIA ST,37.76814038,-122.4222016
170492266,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,6/16/17 0:00,19:30:00,NORTHERN,NONE,ELM ST / POLK ST,37.78170343,-122.4189047
171040323,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,12/25/17 0:00,16:30:00,CENTRAL,NONE,LOMBARD ST / JONES ST,37.80241032,-122.4163276
171040345,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,12/25/17 0:00,15:00:00,NORTHERN,NONE,1700 Block of CHESTNUT ST,37.80128408,-122.4321393
170109308,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,2/7/17 0:00,22:30:00,NORTHERN,NONE,EDDY ST / LARKIN ST,37.78331075,-122.4175307
176196391,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,7/25/17 0:00,17:30:00,RICHMOND,NONE,39TH AV / FULTON ST,37.7718841,-122.4991819
171016857,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,12/16/17 0:00,16:00:00,RICHMOND,NONE,JOHNFKENNEDY DR / GREAT HY,37.77043172,-122.5109259
170098030,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,2/3/17 0:00,23:00:00,PARK,NONE,4000 Block of 17TH ST,37.76243644,-122.4368951
170493957,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,6/17/17 0:00,10:30:00,RICHMOND,NONE,400 Block of 6TH AV,37.7800333,-122.4642799
170493979,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,6/17/17 0:00,10:00:00,BAYVIEW,NONE,KIRKWOOD AV / ALBATROSS CT,37.72810379,-122.3722286
170494187,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,6/17/17 0:00,15:15:00,PARK,NONE,500 Block of TWINPEAKS BL,37.75318452,-122.4467572
170890870,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,10/30/17 0:00,5:45:00,MISSION,NONE,2000 Block of MARKET ST,37.76924706,-122.4269556
171017009,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,12/16/17 0:00,17:50:00,NORTHERN,NONE,1300 Block of WEBSTER ST,37.78302957,-122.4310464
170496616,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,6/18/17 0:00,11:30:00,NORTHERN,NONE,SUTTER ST / STEINER ST,37.7858752,-122.4349202
171040583,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,12/25/17 0:00,18:30:00,NORTHERN,NONE,LAGUNA ST / SUTTER ST,37.78671097,-122.4283379
171040599,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,12/25/17 0:00,15:00:00,CENTRAL,NONE,0 Block of FRANCISCO ST,37.80554096,-122.4061461
176102495,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,4/14/17 0:00,18:35:00,RICHMOND,NONE,300 Block of 5TH AV,37.78201445,-122.4632102
170496898,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,6/16/17 0:00,21:00:00,CENTRAL,NONE,BROADWAY ST / LARKIN ST,37.79609408,-122.4201109
170028219,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,1/11/17 0:00,12:00:00,NORTHERN,NONE,3600 Block of LYON ST,37.80427189,-122.4482784
170028225,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,1/11/17 0:00,11:15:00,NORTHERN,NONE,3600 Block of LYON ST,37.80427189,-122.4482784
171017645,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,12/16/17 0:00,17:30:00,MISSION,NONE,15TH ST / MISSION ST,37.76667376,-122.4198279
176062827,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,3/5/17 0:00,16:00:00,TARAVAL,NONE,0 Block of MEADOWBROOK DR,37.73325139,-122.4846523
176104112,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,4/21/17 0:00,22:30:00,CENTRAL,NONE,POST ST / LEAVENWORTH ST,37.78745307,-122.4149967
176104184,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,4/24/17 0:00,17:30:00,INGLESIDE,NONE,2800 Block of DIAMOND ST,37.73404948,-122.4339347
170897600,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,11/3/17 0:00,8:10:00,SOUTHERN,NONE,1300 Block of MISSION ST,37.77546928,-122.415757
170503879,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,6/20/17 0:00,18:50:00,SOUTHERN,NONE,200 Block of 5TH ST,37.78091651,-122.4041004
186063279,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,1/1/18 0:00,22:00:00,SOUTHERN,NONE,800 Block of BRYANT ST,37.77542071,-122.4034048
170503954,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,6/20/17 0:00,18:10:00,SOUTHERN,NONE,800 Block of BRYANT ST,37.77542071,-122.4034048
170504009,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,6/20/17 0:00,19:45:00,TARAVAL,NONE,1700 Block of 16TH AV,37.75494293,-122.4733707
170505853,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,6/15/17 0:00,14:30:00,CENTRAL,NONE,HYDE ST / GREENWICH ST,37.80106334,-122.4194293
170324136,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,4/19/17 0:00,19:30:00,CENTRAL,NONE,500 Block of BEACH ST,37.80702,-122.4181111
170029433,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,1/11/17 0:00,18:23:00,MISSION,"ARREST, BOOKED",1500 Block of BRYANT ST,37.76752431,-122.4107381
170508590,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,6/22/17 0:00,14:00:00,CENTRAL,NONE,800 Block of NORTHPOINT ST,37.80555218,-122.4211919
170508619,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,6/22/17 0:00,12:00:00,PARK,NONE,600 Block of CLAYTON ST,37.76933101,-122.4484141
170508625,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,6/21/17 0:00,10:35:00,TENDERLOIN,NONE,MASON ST / EDDY ST,37.78434785,-122.4093131
170508631,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,6/22/17 0:00,12:00:00,CENTRAL,NONE,800 Block of BEACH ST,37.80638128,-122.4230475
170508675,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,6/22/17 0:00,13:00:00,CENTRAL,NONE,2000 Block of HYDE ST,37.79980947,-122.4192396
170509526,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,6/22/17 0:00,19:49:00,MISSION,NONE,400 Block of VALENCIA ST,37.76613439,-122.4219351
170903081,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,11/4/17 0:00,19:00:00,CENTRAL,NONE,TAYLOR ST / NORTHPOINT ST,37.80634189,-122.4154355
170903401,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,11/4/17 0:00,17:30:00,CENTRAL,NONE,2700 Block of HYDE ST,37.80618922,-122.4205347
170511866,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,6/23/17 0:00,13:30:00,NORTHERN,NONE,400 Block of MCALLISTER ST,37.78020919,-122.4194482
170904603,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,11/5/17 0:00,18:00:00,CENTRAL,NONE,NORTHPOINT ST / GRANT AV,37.80716206,-122.4088993
176105966,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,4/23/17 0:00,11:00:00,PARK,NONE,500 Block of TWINPEAKS BL,37.75318452,-122.4467572
170513317,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,6/23/17 0:00,23:00:00,INGLESIDE,NONE,0 Block of SGTJOHNVYOUNG LN,37.72493073,-122.4447071
170513373,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,6/23/17 0:00,18:00:00,NORTHERN,NONE,0 Block of MOULTON ST,37.79978705,-122.4335082
186065918,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,11/28/17 0:00,11:59:00,CENTRAL,NONE,THE EMBARCADERONORTH ST / BROADWAY ST,37.79906588,-122.3973919
170111507,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,2/8/17 0:00,16:30:00,SOUTHERN,NONE,TOWNSEND ST / 5TH ST,37.77533291,-122.3972078
170121716,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,2/11/17 0:00,15:00:00,INGLESIDE,NONE,400 Block of MOSCOW ST,37.72044166,-122.4281764
170518680,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,6/25/17 0:00,14:00:00,MISSION,NONE,1900 Block of MISSION ST,37.76584272,-122.4198146
170518743,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,6/25/17 0:00,16:00:00,RICHMOND,NONE,48TH AV / ELCAMINODELMAR ST,37.77984908,-122.5094331
