GEOID,NAME,phisp,asnp,blkp,whtp
06037311400,"Census Tract 3114, Los Angeles County, California",0.13594771241830064,0.09716775599128541,0.022222222222222223,0.7132897603485838
06037311500,"Census Tract 3115, Los Angeles County, California",0.22723962126729788,0.08739985433357611,0.02931536780772032,0.5983248361252731
06037311600,"Census Tract 3116, Los Angeles County, California",0.17071331624189415,0.13602774845423013,0.0381541245664304,0.588146584225607
06037311700,"Census Tract 3117, Los Angeles County, California",0.20530565167243367,0.07727797001153403,0.011863568956994563,0.6432690723348162
06037311801,"Census Tract 3118.01, Los Angeles County, California",0.5348837209302325,0.05861739407454603,0.02835297865562281,0.33450143357757245
06037311802,"Census Tract 3118.02, Los Angeles County, California",0.5797603195739015,0.10572569906790945,0.03781624500665779,0.2529960053262317
06037320000,"Census Tract 3200, Los Angeles County, California",NaN,NaN,NaN,NaN
06037320100,"Census Tract 3201, Los Angeles County, California",0.893491124260355,0.004076265614727153,0.03471400394477318,0.0589086127547666
06037320201,"Census Tract 3202.01, Los Angeles County, California",0.942548076923077,0.02548076923076923,0.008173076923076924,0.01875
06037320202,"Census Tract 3202.02, Los Angeles County, California",0.8985920214549111,0.01340931947703654,0.004190412336573919,0.057492457257794165
06037320300,"Census Tract 3203, Los Angeles County, California",0.9393848462115529,0.0034508627156789196,0.0049512378094523635,0.03810952738184546
06037400204,"Census Tract 4002.04, Los Angeles County, California",0.2336852207293666,0.10956493921944978,0.03694817658349328,0.5934101087651952
06037400205,"Census Tract 4002.05, Los Angeles County, California",0.11137281292059219,0.31258411843876177,0.04475100942126514,0.5013458950201884
06037400206,"Census Tract 4002.06, Los Angeles County, California",0.2256571640133284,0.1617919289152166,0.010551647537948908,0.5838578304331729
06037400207,"Census Tract 4002.07, Los Angeles County, California",0.19549342791571042,0.04965574796578343,0.04381389526392656,0.6837054037137492
06037400302,"Census Tract 4003.02, Los Angeles County, California",0.3735558408215661,0.12227214377406932,0.022785622593068038,0.4306803594351733
06037400304,"Census Tract 4003.04, Los Angeles County, California",0.2995398131362432,0.14963045600334682,0.03360758611072375,0.48626411936968345
06037400402,"Census Tract 4004.02, Los Angeles County, California",0.27753201396973226,0.09545983701979045,0.012572759022118742,0.5927823050058207
06037400403,"Census Tract 4004.03, Los Angeles County, California",0.3308559098537521,0.09829777031886838,0.017262047470630544,0.5202589307120594
06037400404,"Census Tract 4004.04, Los Angeles County, California",0.13903032986495462,0.09209652424175338,0.00420633163604162,0.7387646668142572
06037400501,"Census Tract 4005.01, Los Angeles County, California",0.23222748815165878,0.07345971563981042,0.011374407582938388,0.6341232227488152
06037400602,"Census Tract 4006.02, Los Angeles County, California",0.6741848492277519,0.03456729590585928,0.009316008825692572,0.26133856337337585
06037400603,"Census Tract 4006.03, Los Angeles County, California",0.5222612229817107,0.13633844448549787,0.06539811564751524,0.23166451136153704
06037400604,"Census Tract 4006.04, Los Angeles County, California",0.4814352574102964,0.1497659906396256,0.033697347893915756,0.31950078003120125
06037400800,"Census Tract 4008, Los Angeles County, California",0.1932110682110682,0.17374517374517376,0.043114543114543116,0.5458494208494209
06037400900,"Census Tract 4009, Los Angeles County, California",0.3422382671480144,0.12707581227436823,0.029362214199759325,0.4709987966305656
06037401001,"Census Tract 4010.01, Los Angeles County, California",0.19663093415007657,0.10168453292496171,0.006431852986217458,0.6716692189892802
06037401002,"Census Tract 4010.02, Los Angeles County, California",0.27210712481051036,0.07099545224861041,0.021475492673067205,0.5939868620515412
06037401101,"Census Tract 4011.01, Los Angeles County, California",0.29154357459379615,0.06831610044313147,0.01772525849335303,0.5635155096011817
06037401102,"Census Tract 4011.02, Los Angeles County, California",0.21322314049586777,0.1874380165289256,0.02909090909090909,0.5431404958677686
06037401201,"Census Tract 4012.01, Los Angeles County, California",0.3339253996447602,0.07578448786264061,0.005920663114268798,0.522202486678508
06037401202,"Census Tract 4012.02, Los Angeles County, California",0.4025700442384664,0.08236781124921003,0.0033705498209395408,0.45186433536970716
06037401203,"Census Tract 4012.03, Los Angeles County, California",0.3601026769343601,0.13384671800513384,0.04583791712504584,0.42775944261092774
06037401303,"Census Tract 4013.03, Los Angeles County, California",0.22982885085574573,0.21475142624286878,0.024857375713121434,0.48940505297473513
06037401304,"Census Tract 4013.04, Los Angeles County, California",0.273448275862069,0.22689655172413792,6.89655172413793e-4,0.476551724137931
06037401311,"Census Tract 4013.11, Los Angeles County, California",0.3704977079240341,0.08300589390962672,0.059757694826457104,0.4066797642436149
06037401312,"Census Tract 4013.12, Los Angeles County, California",0.3994329257487152,0.08825093035619351,0.02073365231259968,0.46943115364168
06037401500,"Census Tract 4015, Los Angeles County, California",0.4344262295081967,0.06327868852459016,0.07213114754098361,0.40524590163934426
06037401601,"Census Tract 4016.01, Los Angeles County, California",0.368210405946255,0.1141604726510387,0.011244520678482943,0.49094720792834
06037401602,"Census Tract 4016.02, Los Angeles County, California",0.46345101939333666,0.03248798276147853,0.040941488480026524,0.40361345930714404
06037401603,"Census Tract 4016.03, Los Angeles County, California",0.3002620741295395,0.01497566454511419,0.05241482590789966,0.621115687008611
06037401701,"Census Tract 4017.01, Los Angeles County, California",0.3027784374257896,0.08477796247922109,0.047019710282593205,0.5286155307527903
06037401703,"Census Tract 4017.03, Los Angeles County, California",0.4762009212546611,0.1353366966440009,0.09453827593770564,0.27330554946260144
06037401704,"Census Tract 4017.04, Los Angeles County, California",0.5840693217797034,0.09098483586068988,0.08865189135144143,0.20746542242959506
06037401800,"Census Tract 4018, Los Angeles County, California",0.2472554890219561,0.09942614770459082,0.014221556886227544,0.6153942115768463
06037401901,"Census Tract 4019.01, Los Angeles County, California",0.18623581647755302,0.2405032067094228,0.05278737049827331,0.46102614701529354
06037401902,"Census Tract 4019.02, Los Angeles County, California",0.18895102524995763,0.11354007795288934,0.10388069818674801,0.5424504321301474
06037402001,"Census Tract 4020.01, Los Angeles County, California",0.3778857837181045,0.20048602673147023,0.051944106925880924,0.3241190765492102
06037402002,"Census Tract 4020.02, Los Angeles County, California",0.3726480036714089,0.09775126204681046,0.04199173932996787,0.46213859568609456
06037402101,"Census Tract 4021.01, Los Angeles County, California",0.7633877706038739,0.0666540068363084,0.1302696543866312,0.02544625902012913
06037402102,"Census Tract 4021.02, Los Angeles County, California",0.563872255489022,0.12355289421157685,0.10778443113772455,0.12554890219560877
06037402200,"Census Tract 4022, Los Angeles County, California",0.6152373136369854,0.08507728080973875,0.10518396936123649,0.16714539734646422
